date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2015-01-01,99635.03,25.63369643387471,97319.24000000002,26.415952619440922,2315.79,-7.239999999999997,0.020833334,13.3,26.9,23.6,0.0,N,Y
2015-01-02,129606.00999999994,33.13898756122499,121082.01499999994,38.837660977974316,8523.994999999999,-47.809776501511315,0.0625,15.4,38.8,26.8,0.0,N,N
2015-01-03,142300.53999999998,34.56485482908218,142300.53999999998,34.56485482908218,0.0,0.0,0.0,20.0,38.2,26.5,0.0,N,N
2015-01-04,104330.715,25.00556023842067,104330.715,25.00556023842067,0.0,0.0,0.0,16.3,21.4,25.2,4.2,N,N
2015-01-05,118132.19999999994,26.72417627793271,118132.19999999994,26.72417627793271,0.0,0.0,0.0,15.0,22.0,30.7,0.0,N,N
2015-01-06,130672.48499999994,31.282310728612853,130672.48499999994,31.282310728612853,0.0,0.0,0.0,17.7,26.0,31.6,0.0,N,N
2015-01-07,153514.82,48.31230937899024,149498.715,49.6397122450183,4016.105,-1.1,0.020833334,18.9,37.4,20.7,0.0,N,N
2015-01-08,142015.65500000006,49.11728029878114,142015.65500000006,49.11728029878114,0.0,0.0,0.0,23.1,28.2,13.5,19.4,N,N
2015-01-09,121801.15499999998,34.490675454596484,121801.15499999998,34.490675454596484,0.0,0.0,0.0,16.5,18.0,3.1,1.2,N,N
2015-01-10,103043.66000000003,20.229824895097856,103043.66000000003,20.229824895097856,0.0,0.0,0.0,13.6,21.7,5.6,5.2,N,N
2015-01-11,99865.755,18.23476806038267,99865.755,18.23476806038267,0.0,0.0,0.0,15.6,27.5,29.9,0.0,N,N
2015-01-12,131261.12500000006,33.69481017437569,131261.12500000006,33.69481017437569,0.0,0.0,0.0,16.1,31.3,31.6,0.0,N,N
2015-01-13,126527.35999999994,27.537864268645148,126527.35999999994,27.537864268645148,0.0,0.0,0.0,20.2,25.6,4.2,0.0,N,N
2015-01-14,119741.62,29.018516605170355,119741.62,29.018516605170355,0.0,0.0,0.0,18.3,22.7,15.2,15.8,N,N
2015-01-15,118411.21999999994,30.936538792523216,118411.21999999994,30.936538792523216,0.0,0.0,0.0,15.8,20.0,14.6,0.0,N,N
2015-01-16,116690.76499999994,23.01519087693016,116690.76499999994,23.01519087693016,0.0,0.0,0.0,13.1,27.3,30.3,0.0,N,N
2015-01-17,99371.31,18.99492729239456,99371.31,18.99492729239456,0.0,0.0,0.0,15.9,25.0,27.5,0.0,N,N
2015-01-18,97728.75,17.008680881521563,95473.965,20.9117904111346,2254.785,-148.26,0.020833334,15.3,19.5,23.4,0.0,N,N
2015-01-19,116883.14999999998,26.927876193873967,116883.14999999998,26.927876193873967,0.0,0.0,0.0,13.5,23.6,29.0,0.0,N,N
2015-01-20,128968.125,23.07807413769876,128968.125,23.07807413769876,0.0,0.0,0.0,13.0,30.4,19.6,0.0,N,N
2015-01-21,148702.505,34.44341545994803,148702.505,34.44341545994803,0.0,0.0,0.0,19.7,33.1,25.8,0.0,N,N
2015-01-22,153232.1,35.230761404105266,153232.1,35.230761404105266,0.0,0.0,0.0,18.7,35.8,23.1,0.0,N,N
2015-01-23,138095.19999999998,40.60420021586557,138095.19999999998,40.60420021586557,0.0,0.0,0.0,20.2,25.0,28.6,0.0,N,N
2015-01-24,116310.58999999998,20.922000145472573,116310.58999999998,20.922000145472573,0.0,0.0,0.0,15.8,26.3,30.3,0.0,N,N
2015-01-25,97959.46000000004,16.541417703813387,97959.46000000004,16.541417703813387,0.0,0.0,0.0,14.7,22.0,25.4,0.0,N,N
2015-01-26,103769.48000000004,16.936012803090073,103769.48000000004,16.936012803090073,0.0,0.0,0.0,11.6,19.8,19.9,1.0,N,Y
2015-01-27,118393.31,21.20628859561405,118393.31,21.20628859561405,0.0,0.0,0.0,11.7,19.1,17.7,0.6,N,N
2015-01-28,116763.72499999998,17.02383823700383,116763.72499999998,17.02383823700383,0.0,0.0,0.0,13.3,25.4,27.0,0.0,N,N
2015-01-29,119313.73,19.624827355577604,119313.73,19.624827355577604,0.0,0.0,0.0,12.8,22.2,28.9,0.0,Y,N
2015-01-30,121018.15,21.029356082124874,121018.15,21.029356082124874,0.0,0.0,0.0,13.1,21.0,27.6,0.0,Y,N
2015-01-31,103822.97,16.538846727752063,103822.97,16.538846727752063,0.0,0.0,0.0,14.3,20.2,26.2,0.0,Y,N
2015-02-01,100178.84,14.578844423632775,100178.84,14.578844423632775,0.0,0.0,0.0,13.2,19.0,17.3,9.2,Y,N
2015-02-02,118694.15999999995,22.27003219492855,118694.15999999995,22.27003219492855,0.0,0.0,0.0,13.5,21.1,23.9,3.8,Y,N
2015-02-03,122880.13,27.00383232545409,122880.13,27.00383232545409,0.0,0.0,0.0,16.1,20.0,22.7,0.0,Y,N
2015-02-04,117398.03000000006,27.809134200122433,117398.03000000006,27.809134200122433,0.0,0.0,0.0,14.8,19.0,21.2,0.0,Y,N
2015-02-05,122279.42500000006,31.38457073747281,122279.42500000006,31.38457073747281,0.0,0.0,0.0,13.3,24.2,28.8,0.0,Y,N
2015-02-06,141837.005,38.84018027030393,141837.005,38.84018027030393,0.0,0.0,0.0,14.5,35.7,28.4,0.0,Y,N
2015-02-07,132138.36500000002,28.761706782507872,132138.36500000002,28.761706782507872,0.0,0.0,0.0,18.8,35.0,16.1,0.0,Y,N
2015-02-08,112108.215,23.97410660449817,112108.215,23.97410660449817,0.0,0.0,0.0,18.9,21.5,16.6,0.0,Y,N
2015-02-09,126813.07500000006,28.90913470554987,126813.07500000006,28.90913470554987,0.0,0.0,0.0,13.6,28.3,28.6,0.0,Y,N
2015-02-10,145948.56499999994,37.522599975546186,145948.56499999994,37.522599975546186,0.0,0.0,0.0,16.4,27.8,27.7,0.0,Y,N
2015-02-11,149322.85,32.655454296177695,149322.85,32.655454296177695,0.0,0.0,0.0,18.1,26.8,24.1,0.0,Y,N
2015-02-12,131376.78000000006,26.576634936173647,131376.78000000006,26.576634936173647,0.0,0.0,0.0,17.8,21.9,23.8,0.0,Y,N
2015-02-13,136070.62,18.736970611657387,133078.54,26.32285732057174,2992.08,-318.66,0.020833334,16.1,32.4,14.9,0.0,Y,N
2015-02-14,119692.025,20.24010323118855,119692.025,20.24010323118855,0.0,0.0,0.0,19.0,25.1,20.8,19.6,Y,N
2015-02-15,125287.70999999998,24.58418694100164,125287.70999999998,24.58418694100164,0.0,0.0,0.0,18.2,34.4,25.7,0.4,Y,N
2015-02-16,131832.62999999998,31.949040602087674,131832.62999999998,31.949040602087674,0.0,0.0,0.0,17.4,24.6,26.3,0.0,Y,N
2015-02-17,127666.01,30.250149385494236,127666.01,30.250149385494236,0.0,0.0,0.0,17.6,20.6,8.3,0.0,Y,N
2015-02-18,125972.765,30.235792750917238,125972.765,30.235792750917238,0.0,0.0,0.0,17.7,21.2,7.8,0.0,Y,N
2015-02-19,139399.68999999994,33.59896067918086,139399.68999999994,33.59896067918086,0.0,0.0,0.0,18.2,26.9,24.7,0.0,Y,N
2015-02-20,139465.675,33.538671531902025,139465.675,33.538671531902025,0.0,0.0,0.0,17.4,25.3,24.7,0.0,Y,N
2015-02-21,136283.03,31.25281983934463,136283.03,31.25281983934463,0.0,0.0,0.0,18.1,36.1,20.0,0.0,Y,N
2015-02-22,138016.34999999998,32.40972720732,138016.34999999998,32.40972720732,0.0,0.0,0.0,20.3,35.3,11.7,1.6,Y,N
2015-02-23,135255.815,28.41722912763491,132597.755,32.031875650534204,2658.06,-151.9,0.020833334,21.1,29.3,4.7,0.0,Y,N
2015-02-24,120263.51499999994,26.55901189774805,120263.51499999994,26.55901189774805,0.0,0.0,0.0,15.9,20.1,21.4,3.2,Y,N
2015-02-25,130062.75499999998,33.32324958709357,130062.75499999998,33.32324958709357,0.0,0.0,0.0,14.0,27.0,24.1,0.0,Y,N
2015-02-26,131525.85499999998,39.086578343854896,131525.85499999998,39.086578343854896,0.0,0.0,0.0,16.0,23.2,18.5,0.0,Y,N
2015-02-27,131069.4,36.33901155418428,131069.4,36.33901155418428,0.0,0.0,0.0,14.8,24.3,21.7,0.0,Y,N
2015-02-28,116275.73,25.1431307255607,116275.73,25.1431307255607,0.0,0.0,0.0,17.9,32.3,6.9,0.0,Y,N
2015-03-01,103462.78,24.586148145738978,103462.78,24.586148145738978,0.0,0.0,0.0,15.2,20.8,23.3,15.8,Y,N
2015-03-02,123301.835,33.1665262325577,123301.835,33.1665262325577,0.0,0.0,0.0,11.6,23.0,22.0,0.0,Y,N
2015-03-03,126750.29,43.73945713891465,126750.29,43.73945713891465,0.0,0.0,0.0,15.5,22.7,21.2,0.0,Y,N
2015-03-04,120764.18499999994,37.25248390944717,120764.18499999994,37.25248390944717,0.0,0.0,0.0,15.4,23.5,23.0,0.0,Y,N
2015-03-05,114967.345,25.322828102188506,114967.345,25.322828102188506,0.0,0.0,0.0,12.6,18.6,22.5,0.8,Y,N
2015-03-06,117053.75,27.750521691103444,117053.75,27.750521691103444,0.0,0.0,0.0,14.1,21.1,10.8,0.2,Y,N
2015-03-07,108344.575,22.11321453842982,108344.575,22.11321453842982,0.0,0.0,0.0,15.4,22.6,10.8,0.2,Y,N
2015-03-08,106348.78000000004,20.574434125149327,106348.78000000004,20.574434125149327,0.0,0.0,0.0,16.2,24.4,20.4,0.0,Y,N
2015-03-09,108282.48,23.808068267830585,108282.48,23.808068267830585,0.0,0.0,0.0,14.4,23.8,18.6,0.0,Y,Y
2015-03-10,125828.53,31.763749182717145,125828.53,31.763749182717145,0.0,0.0,0.0,16.2,21.7,22.1,0.0,Y,N
2015-03-11,124418.41500000002,33.596492876074656,124418.41500000002,33.596492876074656,0.0,0.0,0.0,11.2,23.8,22.3,0.0,Y,N
2015-03-12,121683.65000000002,26.04050589212273,121683.65000000002,26.04050589212273,0.0,0.0,0.0,13.0,19.9,18.7,0.0,Y,N
2015-03-13,120929.81500000002,24.195363231557078,120929.81500000002,24.195363231557078,0.0,0.0,0.0,14.4,20.4,21.2,0.0,Y,N
2015-03-14,108738.82,17.394529560372277,108738.82,17.394529560372277,0.0,0.0,0.0,9.4,30.1,20.0,0.0,Y,N
2015-03-15,100170.29500000004,14.37309940037612,100170.29500000004,14.37309940037612,0.0,0.0,0.0,13.1,18.3,17.5,2.2,Y,N
2015-03-16,123787.075,22.660799933676433,123787.075,22.660799933676433,0.0,0.0,0.0,10.5,25.5,14.5,0.0,Y,N
2015-03-17,125600.86,21.38556947181732,125600.86,21.38556947181732,0.0,0.0,0.0,13.0,26.2,4.8,0.0,Y,N
2015-03-18,127975.815,24.43863772854269,127975.815,24.43863772854269,0.0,0.0,0.0,17.8,24.4,9.4,1.4,Y,N
2015-03-19,128319.44999999994,24.56824097516005,128319.44999999994,24.56824097516005,0.0,0.0,0.0,16.5,33.5,15.1,0.0,Y,N
2015-03-20,119491.32,24.06816285358635,119491.32,24.06816285358635,0.0,0.0,0.0,14.2,19.6,19.9,0.0,Y,N
2015-03-21,106754.8,20.473714613769122,106754.8,20.473714613769122,0.0,0.0,0.0,11.9,22.7,20.8,0.0,Y,N
2015-03-22,106555.02999999996,18.918695590438112,106555.02999999996,18.918695590438112,0.0,0.0,0.0,11.3,28.8,19.9,0.0,Y,N
2015-03-23,122810.05,26.685627977514876,122810.05,26.685627977514876,0.0,0.0,0.0,13.6,27.0,3.9,0.0,Y,N
2015-03-24,123234.93499999998,34.05849946121204,123234.93499999998,34.05849946121204,0.0,0.0,0.0,12.6,15.3,3.8,1.4,Y,N
2015-03-25,122268.86,28.548754244539452,122268.86,28.548754244539452,0.0,0.0,0.0,13.0,20.4,13.8,0.4,Y,N
2015-03-26,121998.2,21.971362896747646,121998.2,21.971362896747646,0.0,0.0,0.0,9.8,18.0,9.9,0.4,Y,N
2015-03-27,122346.33499999995,25.771600378957014,122346.33499999995,25.771600378957014,0.0,0.0,0.0,11.6,18.1,11.2,0.2,N,N
2015-03-28,112187.71499999997,29.271368692641612,112187.71499999997,29.271368692641612,0.0,0.0,0.0,12.7,19.1,14.4,0.0,N,N
2015-03-29,106418.665,24.672716351027326,106418.665,24.672716351027326,0.0,0.0,0.0,8.5,22.7,18.6,0.0,N,N
2015-03-30,123061.87,33.75036270251704,123061.87,33.75036270251704,0.0,0.0,0.0,10.6,23.1,18.1,0.0,N,N
2015-03-31,125795.32499999998,31.83656958277266,125795.32499999998,31.83656958277266,0.0,0.0,0.0,11.2,25.3,18.1,0.0,N,N
2015-04-01,122042.265,26.16780585766742,122042.265,26.16780585766742,0.0,0.0,0.0,13.3,29.0,10.7,0.0,N,N
2015-04-02,113838.41000000006,23.46025057579423,113838.41000000006,23.46025057579423,0.0,0.0,0.0,12.8,17.2,17.5,0.2,N,N
2015-04-03,98891.06,20.93937850246524,98891.06,20.93937850246524,0.0,0.0,0.0,8.0,20.9,17.4,0.0,N,Y
2015-04-04,103999.17,23.18805616862134,103999.17,23.18805616862134,0.0,0.0,0.0,8.5,23.5,16.2,0.0,N,Y
2015-04-05,103685.45000000004,20.50865038296115,103685.45000000004,20.50865038296115,0.0,0.0,0.0,10.2,18.5,9.8,0.0,N,N
2015-04-06,107383.37,17.048552643672853,107383.37,17.048552643672853,0.0,0.0,0.0,11.2,18.4,13.0,0.0,N,Y
2015-04-07,120235.505,21.35945998896084,118471.68,21.694137723884737,1763.825,-1.12,0.020833334,12.4,17.3,3.9,0.0,N,N
2015-04-08,122129.77499999994,25.20801652013197,122129.77499999994,25.20801652013197,0.0,0.0,0.0,13.3,17.7,12.6,5.6,N,N
2015-04-09,123990.76,25.20780037238259,123990.76,25.20780037238259,0.0,0.0,0.0,8.7,19.1,10.9,0.0,N,N
2015-04-10,121753.115,25.677110795892162,121753.115,25.677110795892162,0.0,0.0,0.0,8.6,18.7,15.9,0.0,N,N
2015-04-11,110034.16500000002,23.055912305964252,110034.16500000002,23.055912305964252,0.0,0.0,0.0,11.6,23.7,14.9,0.0,N,N
2015-04-12,103760.225,22.05303719079252,103760.225,22.05303719079252,0.0,0.0,0.0,12.1,18.3,13.4,0.0,N,N
2015-04-13,125107.78,29.4082890840202,125107.78,29.4082890840202,0.0,0.0,0.0,7.3,19.1,14.9,0.0,N,N
2015-04-14,127793.38,30.995175632337126,127793.38,30.995175632337126,0.0,0.0,0.0,10.5,24.7,8.4,1.6,Y,N
2015-04-15,126673.93499999998,31.09055848150609,126673.93499999998,31.09055848150609,0.0,0.0,0.0,13.9,27.6,12.8,2.4,Y,N
2015-04-16,126937.94,40.68150884637011,126937.94,40.68150884637011,0.0,0.0,0.0,15.6,17.8,10.9,0.0,Y,N
2015-04-17,131031.41500000002,33.98750481821477,131031.41500000002,33.98750481821477,0.0,0.0,0.0,10.1,17.1,7.5,0.0,Y,N
2015-04-18,109763.98499999996,26.140128944389186,109763.98499999996,26.140128944389186,0.0,0.0,0.0,13.5,21.9,9.9,3.6,Y,N
2015-04-19,107160.54,24.54069444452221,107160.54,24.54069444452221,0.0,0.0,0.0,9.7,14.7,11.0,6.4,Y,N
2015-04-20,126696.19,33.677175825887105,126696.19,33.677175825887105,0.0,0.0,0.0,7.0,16.2,12.7,1.4,Y,N
2015-04-21,127973.585,30.47315690343441,127973.585,30.47315690343441,0.0,0.0,0.0,6.5,17.7,13.8,0.0,Y,N
2015-04-22,128598.49500000002,36.695283567276576,128598.49500000002,36.695283567276576,0.0,0.0,0.0,9.1,19.5,7.1,0.0,Y,N
2015-04-23,126483.805,35.42248474458845,126483.805,35.42248474458845,0.0,0.0,0.0,12.2,19.2,7.5,0.0,Y,N
2015-04-24,126230.785,36.497936301354706,126230.785,36.497936301354706,0.0,0.0,0.0,14.4,21.1,7.8,0.0,Y,N
2015-04-25,111803.625,25.978308576309576,111803.625,25.978308576309576,0.0,0.0,0.0,11.6,15.0,3.5,3.0,Y,Y
2015-04-26,108217.81999999998,28.955419758501893,108217.81999999998,28.955419758501893,0.0,0.0,0.0,10.4,15.4,5.9,7.0,Y,N
2015-04-27,127855.22000000006,48.67306836044706,127855.22000000006,48.67306836044706,0.0,0.0,0.0,10.5,15.1,8.3,4.0,Y,N
2015-04-28,132642.14000000007,46.268034395404044,132642.14000000007,46.268034395404044,0.0,0.0,0.0,10.1,16.0,8.9,1.6,Y,N
2015-04-29,132814.615,39.82982088831113,132814.615,39.82982088831113,0.0,0.0,0.0,7.4,17.1,12.6,0.0,Y,N
2015-04-30,132669.58000000005,39.09265230582624,132669.58000000005,39.09265230582624,0.0,0.0,0.0,6.4,19.6,12.3,0.0,Y,N
2015-05-01,126304.445,47.47446209909714,126304.445,47.47446209909714,0.0,0.0,0.0,7.9,23.1,12.1,0.0,Y,N
2015-05-02,108487.97500000003,25.852039897970233,108487.97500000003,25.852039897970233,0.0,0.0,0.0,11.6,22.2,6.1,0.0,Y,N
2015-05-03,109233.34,30.627063068381872,109233.34,30.627063068381872,0.0,0.0,0.0,9.7,18.2,11.2,0.0,Y,N
2015-05-04,122375.47,28.80303794379707,122375.47,28.80303794379707,0.0,0.0,0.0,7.5,22.3,11.6,0.0,Y,N
2015-05-05,123734.865,27.383343970997988,123734.865,27.383343970997988,0.0,0.0,0.0,9.2,18.1,7.1,0.6,Y,N
2015-05-06,129121.86,26.022589379521023,129121.86,26.022589379521023,0.0,0.0,0.0,9.5,16.2,7.6,1.4,Y,N
2015-05-07,131237.185,29.082030032494224,131237.185,29.082030032494224,0.0,0.0,0.0,10.3,15.6,6.9,2.2,Y,N
2015-05-08,131138.73,29.075609053862273,131138.73,29.075609053862273,0.0,0.0,0.0,10.5,15.9,5.9,0.2,Y,N
2015-05-09,108377.05,19.602360469306003,108377.05,19.602360469306003,0.0,0.0,0.0,12.8,18.7,7.3,0.0,Y,N
2015-05-10,103811.27999999998,13.27984075815268,84331.02999999997,18.30634176767438,19480.25,-8.480147303037691,0.22916667,12.8,16.6,5.9,8.6,Y,N
2015-05-11,123740.245,28.47548937776873,121962.52,28.93165225349559,1777.725,-2.82,0.020833334,12.4,15.9,7.9,2.6,Y,N
2015-05-12,129312.58,28.355358971648393,129312.58,28.355358971648393,0.0,0.0,0.0,12.8,17.4,5.9,0.0,Y,N
2015-05-13,136903.26999999993,33.60290179664811,136903.26999999993,33.60290179664811,0.0,0.0,0.0,6.3,12.8,8.7,6.8,Y,N
2015-05-14,135217.65,36.084976092987844,135217.65,36.084976092987844,0.0,0.0,0.0,7.3,14.6,6.7,4.4,Y,N
2015-05-15,135172.41000000006,32.88820189304903,135172.41000000006,32.88820189304903,0.0,0.0,0.0,11.5,14.5,6.2,1.8,Y,N
2015-05-16,117136.63,35.119355526533425,117136.63,35.119355526533425,0.0,0.0,0.0,11.3,16.2,10.4,0.0,Y,N
2015-05-17,111897.08500000004,30.547599465616088,111897.08500000004,30.547599465616088,0.0,0.0,0.0,7.4,20.5,10.3,0.0,Y,N
2015-05-18,127524.8,39.333712876632624,127524.8,39.333712876632624,0.0,0.0,0.0,7.2,20.4,10.2,0.0,Y,N
2015-05-19,133235.47999999998,34.038317742015856,133235.47999999998,34.038317742015856,0.0,0.0,0.0,9.9,16.2,3.2,0.0,Y,N
2015-05-20,127522.71,30.97608603244081,127522.71,30.97608603244081,0.0,0.0,0.0,13.6,18.1,6.0,2.4,Y,N
2015-05-21,135361.19500000007,35.621998429091875,135361.19500000007,35.621998429091875,0.0,0.0,0.0,10.3,13.6,3.5,6.2,Y,N
2015-05-22,133422.45999999993,34.61410532529531,133422.45999999993,34.61410532529531,0.0,0.0,0.0,9.1,14.1,6.7,0.4,Y,N
2015-05-23,119331.85,31.22698432354815,119331.85,31.22698432354815,0.0,0.0,0.0,10.4,13.3,7.7,0.0,Y,N
2015-05-24,118783.08500000006,31.493258555711012,118783.08500000006,31.493258555711012,0.0,0.0,0.0,6.0,15.6,8.6,0.0,Y,N
2015-05-25,136690.92,51.610330150312826,136690.92,51.610330150312826,0.0,0.0,0.0,7.4,17.1,8.1,0.0,Y,N
2015-05-26,140886.99499999994,46.401813632266084,140886.99499999994,46.401813632266084,0.0,0.0,0.0,5.4,15.6,6.8,0.0,Y,N
2015-05-27,133103.36999999994,29.884071370619697,133103.36999999994,29.884071370619697,0.0,0.0,0.0,7.9,18.7,7.4,0.0,Y,N
2015-05-28,127900.235,26.09688902995369,127900.235,26.09688902995369,0.0,0.0,0.0,13.1,19.7,8.4,0.0,Y,N
2015-05-29,132338.94,29.8035800486992,132338.94,29.8035800486992,0.0,0.0,0.0,9.5,15.8,6.6,0.0,Y,N
2015-05-30,114669.79000000002,19.04882578619878,114669.79000000002,19.04882578619878,0.0,0.0,0.0,11.0,17.3,8.0,0.0,Y,N
2015-05-31,113261.26,18.57271407584552,113261.26,18.57271407584552,0.0,0.0,0.0,12.3,16.8,4.9,0.0,Y,N
2015-06-01,140919.99500000002,36.92812664164513,140919.99500000002,36.92812664164513,0.0,0.0,0.0,5.2,12.2,8.1,8.2,Y,N
2015-06-02,148534.505,59.856033379584105,148534.505,59.856033379584105,0.0,0.0,0.0,7.1,11.4,4.6,4.2,Y,N
2015-06-03,146902.94999999998,50.56268359587062,146902.94999999998,50.56268359587062,0.0,0.0,0.0,8.1,13.6,8.2,0.8,Y,N
2015-06-04,147155.26500000007,33.050284794771024,147155.26500000007,33.050284794771024,0.0,0.0,0.0,4.4,11.3,5.5,0.0,Y,N
2015-06-05,142625.03500000006,37.966538887440045,142625.03500000006,37.966538887440045,0.0,0.0,0.0,7.0,15.0,7.0,4.2,Y,N
2015-06-06,120128.29499999998,30.181346851713833,120128.29499999998,30.181346851713833,0.0,0.0,0.0,9.2,16.6,6.4,0.2,Y,N
2015-06-07,109609.68500000004,23.380384849659947,109609.68500000004,23.380384849659947,0.0,0.0,0.0,11.2,14.5,6.9,0.0,Y,N
2015-06-08,110715.81499999996,24.35763649574364,110715.81499999996,24.35763649574364,0.0,0.0,0.0,11.1,18.5,8.2,0.0,Y,Y
2015-06-09,132854.13499999998,36.71427512436855,132854.13499999998,36.71427512436855,0.0,0.0,0.0,10.3,13.5,8.6,4.0,Y,N
2015-06-10,144125.52500000005,39.7661374690569,144125.52500000005,39.7661374690569,0.0,0.0,0.0,7.5,13.4,7.1,0.0,Y,N
2015-06-11,143465.445,37.4818293809356,143465.445,37.4818293809356,0.0,0.0,0.0,5.7,14.0,8.3,,Y,N
2015-06-12,145005.62,37.53937282327403,145005.62,37.53937282327403,0.0,0.0,0.0,5.2,13.1,6.9,0.0,Y,N
2015-06-13,123754.55,29.868588147264084,123754.55,29.868588147264084,0.0,0.0,0.0,6.0,18.2,8.0,0.0,Y,N
2015-06-14,119125.62,31.598182306207523,119125.62,31.598182306207523,0.0,0.0,0.0,5.8,17.4,8.0,0.0,Y,N
2015-06-15,136054.145,36.010981530184175,136054.145,36.010981530184175,0.0,0.0,0.0,7.1,16.9,6.6,0.0,Y,N
2015-06-16,139073.785,36.94281938181232,139073.785,36.94281938181232,0.0,0.0,0.0,9.5,16.1,3.3,5.0,Y,N
2015-06-17,134290.46000000002,39.27859912759253,134290.46000000002,39.27859912759253,0.0,0.0,0.0,11.7,13.8,4.7,0.0,Y,N
2015-06-18,137073.77500000002,37.457763522964186,137073.77500000002,37.457763522964186,0.0,0.0,0.0,10.7,12.7,4.2,1.0,Y,N
2015-06-19,139781.24500000002,38.55071373881381,139781.24500000002,38.55071373881381,0.0,0.0,0.0,7.0,12.4,7.9,0.2,Y,N
2015-06-20,129576.36,41.09768311326233,129576.36,41.09768311326233,0.0,0.0,0.0,4.1,11.6,7.1,0.0,Y,N
2015-06-21,124910.57000000002,33.902389844990694,124910.57000000002,33.902389844990694,0.0,0.0,0.0,2.2,12.9,8.6,0.0,Y,N
2015-06-22,140431.36,30.47783118065652,140431.36,30.47783118065652,0.0,0.0,0.0,3.6,14.1,6.2,0.0,Y,N
2015-06-23,133171.39999999994,30.238061597309947,133171.39999999994,30.238061597309947,0.0,0.0,0.0,9.6,17.6,5.8,0.0,Y,N
2015-06-24,135407.56999999998,32.21777895320034,135407.56999999998,32.21777895320034,0.0,0.0,0.0,12.2,16.0,7.7,0.0,Y,N
2015-06-25,137379.23,33.05483816731248,137379.23,33.05483816731248,0.0,0.0,0.0,9.6,14.0,6.3,0.0,Y,N
2015-06-26,135562.075,31.928625121738488,135562.075,31.928625121738488,0.0,0.0,0.0,10.5,16.9,7.1,0.0,N,N
2015-06-27,124587.43,28.29254034817156,124587.43,28.29254034817156,0.0,0.0,0.0,8.0,14.1,5.0,0.0,N,N
2015-06-28,119277.48,31.001491761060013,119277.48,31.001491761060013,0.0,0.0,0.0,9.6,14.5,4.1,0.0,N,N
2015-06-29,139468.15500000006,35.775398757157134,139468.15500000006,35.775398757157134,0.0,0.0,0.0,6.9,12.3,5.6,0.0,N,N
2015-06-30,143170.055,37.625258197323454,143170.055,37.625258197323454,0.0,0.0,0.0,5.0,14.2,7.9,0.0,N,N
2015-07-01,138930.99999999994,29.520946164642893,138930.99999999994,29.520946164642893,0.0,0.0,0.0,7.4,15.0,6.9,0.0,N,N
2015-07-02,138972.42500000002,35.618313798582705,138972.42500000002,35.618313798582705,0.0,0.0,0.0,10.3,11.9,7.0,0.6,N,N
2015-07-03,145713.81000000006,42.62957623508712,145713.81000000006,42.62957623508712,0.0,0.0,0.0,5.9,12.0,5.0,2.6,N,N
2015-07-04,130073.26999999995,29.127825267635693,130073.26999999995,29.127825267635693,0.0,0.0,0.0,7.3,10.6,2.8,0.0,N,N
2015-07-05,117312.925,24.003289829317627,117312.925,24.003289829317627,0.0,0.0,0.0,8.2,14.9,8.2,2.0,N,N
2015-07-06,143176.33500000002,36.041788837519825,143176.33500000002,36.041788837519825,0.0,0.0,0.0,7.5,11.5,4.4,1.6,N,N
2015-07-07,143984.39,37.29751745449626,143984.39,37.29751745449626,0.0,0.0,0.0,7.4,14.2,7.0,2.2,N,N
2015-07-08,141696.295,40.583806852183386,141696.295,40.583806852183386,0.0,0.0,0.0,4.9,14.8,8.5,0.2,N,N
2015-07-09,141994.37500000006,38.51727354305408,141994.37500000006,38.51727354305408,0.0,0.0,0.0,6.5,13.4,3.5,0.0,N,N
2015-07-10,136884.09499999994,32.288455374234694,136884.09499999994,32.288455374234694,0.0,0.0,0.0,7.6,14.3,5.8,0.0,N,N
2015-07-11,123971.70499999994,30.62181990761522,123971.70499999994,30.62181990761522,0.0,0.0,0.0,10.9,13.1,3.7,0.2,N,N
2015-07-12,124790.69500000008,33.15211904661641,124790.69500000008,33.15211904661641,0.0,0.0,0.0,3.4,12.3,2.9,1.6,N,N
2015-07-13,138680.33500000002,47.52630152934085,138680.33500000002,47.52630152934085,0.0,0.0,0.0,6.1,12.7,4.2,28.4,N,N
2015-07-14,150671.105,45.25558280965682,150671.105,45.25558280965682,0.0,0.0,0.0,8.1,9.8,4.8,3.8,Y,N
2015-07-15,151270.54000000007,50.49741820317424,151270.54000000007,50.49741820317424,0.0,0.0,0.0,5.8,10.5,7.4,3.6,Y,N
2015-07-16,144797.98,40.471707641225365,144797.98,40.471707641225365,0.0,0.0,0.0,6.6,12.3,8.1,0.2,Y,N
2015-07-17,142965.47999999998,49.218506959512176,142965.47999999998,49.218506959512176,0.0,0.0,0.0,7.3,12.3,6.5,2.4,Y,N
2015-07-18,130187.44500000008,44.09776708038166,130187.44500000008,44.09776708038166,0.0,0.0,0.0,6.1,11.5,9.5,0.4,Y,N
2015-07-19,131141.35500000007,43.57342247950693,131141.35500000007,43.57342247950693,0.0,0.0,0.0,0.6,12.1,9.7,0.0,Y,N
2015-07-20,146154.37000000002,41.79671269083503,146154.37000000002,41.79671269083503,0.0,0.0,0.0,1.8,14.7,9.7,0.0,Y,N
2015-07-21,138931.81,28.89548968051305,138931.81,28.89548968051305,0.0,0.0,0.0,4.2,17.0,8.6,0.0,Y,N
